JourneyRef,DistanceMade,RecordedAt
2022-08-16-55945785,4314,2022-08-16 00:11:11
2022-08-16-55945785,4364,2022-08-16 00:11:22
2022-08-16-55945785,4509,2022-08-16 00:11:39
2022-08-16-55945785,4569,2022-08-16 00:11:49
2022-08-16-55945785,4788,2022-08-16 00:12:09
2022-08-16-55945785,4788,2022-08-16 00:12:13
2022-08-16-55945785,4798,2022-08-16 00:12:52
2022-08-16-55945785,4958,2022-08-16 00:13:06
2022-08-16-55945785,5170,2022-08-16 00:13:26
2022-08-16-55945785,5170,2022-08-16 00:14:00
2022-08-16-55945785,5220,2022-08-16 00:14:39
2022-08-16-55945785,5380,2022-08-16 00:14:55
2022-08-16-55945785,5580,2022-08-16 00:15:11
2022-08-16-55945785,5780,2022-08-16 00:15:25
2022-08-16-55945785,5960,2022-08-16 00:15:42
2022-08-16-55945785,6075,2022-08-16 00:15:51
2022-08-16-55945785,6284,2022-08-16 00:15:58
2022-08-16-55945785,6284,2022-08-16 00:16:07
2022-08-16-55945785,6374,2022-08-16 00:16:37
2022-08-16-55945785,6534,2022-08-16 00:16:52
2022-08-16-55945785,6689,2022-08-16 00:17:09
2022-08-16-55945785,6744,2022-08-16 00:17:19
2022-08-16-55945785,6899,2022-08-16 00:18:10
2022-08-16-55945785,7079,2022-08-16 00:18:16
2022-08-16-55945785,7079,2022-08-16 00:19:23
2022-08-16-55945785,7079,2022-08-16 00:19:38
2022-08-16-55945785,7124,2022-08-16 00:19:52
2022-08-16-55945785,7284,2022-08-16 00:20:11
2022-08-16-55945785,7439,2022-08-16 00:20:27
2022-08-16-55945785,7499,2022-08-16 00:20:36
2022-08-16-55945785,7549,2022-08-16 00:20:46
2022-08-16-55945785,7724,2022-08-16 00:21:26
2022-08-16-55945785,7724,2022-08-16 00:22:25
2022-08-16-55945785,7809,2022-08-16 00:22:56
2022-08-16-55945785,7994,2022-08-16 00:23:11
2022-08-16-55945785,8169,2022-08-16 00:23:27
2022-08-16-55945785,8229,2022-08-16 00:23:32
2022-08-16-55945785,8529,2022-08-16 00:23:52
2022-08-16-55945785,8869,2022-08-16 00:24:11
2022-08-16-55945785,9024,2022-08-16 00:24:21
2022-08-16-55945785,9359,2022-08-16 00:24:41
2022-08-16-55945785,9524,2022-08-16 00:24:52
2022-08-16-55945785,9899,2022-08-16 00:25:11
2022-08-16-55945785,10179,2022-08-16 00:25:26
2022-08-16-55945785,10489,2022-08-16 00:25:41
2022-08-16-55945785,10889,2022-08-16 00:25:57
2022-08-16-55945785,11004,2022-08-16 00:26:01
2022-08-16-55945785,11694,2022-08-16 00:26:26
2022-08-16-55945785,12039,2022-08-16 00:26:41
2022-08-16-55945785,12264,2022-08-16 00:26:51
2022-08-16-55945785,12479,2022-08-16 00:27:01
2022-08-16-55945785,12894,2022-08-16 00:27:20
2022-08-16-55945785,13639,2022-08-16 00:27:55
2022-08-16-55945785,13994,2022-08-16 00:28:10
2022-08-16-55945785,14239,2022-08-16 00:28:20
2022-08-16-55945785,14754,2022-08-16 00:28:41
2022-08-16-55945785,15009,2022-08-16 00:28:50
2022-08-16-55945785,15519,2022-08-16 00:29:10
2022-08-16-55945785,15899,2022-08-16 00:29:26
2022-08-16-55945785,16014,2022-08-16 00:29:30
2022-08-16-55945785,16549,2022-08-16 00:29:55
2022-08-16-55945785,16649,2022-08-16 00:30:01
2022-08-16-55945785,17204,2022-08-16 00:30:25
2022-08-16-55945785,17544,2022-08-16 00:30:40
2022-08-16-55945785,17874,2022-08-16 00:30:55
2022-08-16-55945785,18219,2022-08-16 00:31:10
2022-08-16-55945785,18509,2022-08-16 00:31:22
2022-08-16-55945785,18969,2022-08-16 00:31:40
2022-08-16-55945785,19359,2022-08-16 00:31:56
2022-08-16-55945785,19729,2022-08-16 00:32:11
2022-08-16-55945785,20104,2022-08-16 00:32:26
2022-08-16-55945785,20474,2022-08-16 00:32:38
2022-08-16-55945785,20839,2022-08-16 00:32:55
2022-08-16-55945785,21209,2022-08-16 00:33:10
2022-08-16-55945785,21584,2022-08-16 00:33:26
2022-08-16-55945785,21954,2022-08-16 00:33:40
2022-08-16-55945785,22329,2022-08-16 00:33:55
2022-08-16-55945785,22709,2022-08-16 00:34:10
2022-08-16-55945785,22834,2022-08-16 00:34:15
2022-08-16-55945785,23459,2022-08-16 00:34:40
2022-08-16-55945785,23879,2022-08-16 00:34:55
2022-08-16-55945785,24254,2022-08-16 00:35:11
2022-08-16-55945785,24619,2022-08-16 00:35:25
2022-08-16-55945785,24949,2022-08-16 00:35:40
2022-08-16-55945785,25354,2022-08-16 00:35:55
2022-08-16-55945785,25749,2022-08-16 00:36:10
2022-08-16-55945785,26144,2022-08-16 00:36:26
2022-08-16-55945785,26534,2022-08-16 00:36:40
2022-08-16-55945785,26909,2022-08-16 00:36:55
2022-08-16-55945785,27279,2022-08-16 00:37:10
2022-08-16-55945785,27664,2022-08-16 00:37:25
2022-08-16-55945785,28039,2022-08-16 00:37:40
2022-08-16-55945785,28409,2022-08-16 00:37:56
2022-08-16-55945785,28789,2022-08-16 00:38:11
2022-08-16-55945785,29184,2022-08-16 00:38:25
2022-08-16-55945785,29574,2022-08-16 00:38:40
2022-08-16-55945785,29964,2022-08-16 00:38:56
2022-08-16-55945785,30349,2022-08-16 00:39:10
2022-08-16-55945785,30744,2022-08-16 00:39:25
2022-08-16-55945785,31139,2022-08-16 00:39:40
2022-08-16-55945785,31489,2022-08-16 00:39:54
2022-08-16-55945785,31889,2022-08-16 00:40:10
2022-08-16-55945785,32249,2022-08-16 00:40:26
2022-08-16-55945785,32599,2022-08-16 00:40:41
2022-08-16-55945785,32959,2022-08-16 00:40:55
2022-08-16-55945785,33319,2022-08-16 00:41:10
2022-08-16-55945785,33554,2022-08-16 00:41:20
2022-08-16-55945785,34034,2022-08-16 00:41:41
2022-08-16-55945785,34419,2022-08-16 00:41:56
2022-08-16-55945785,34829,2022-08-16 00:42:10
2022-08-16-55945785,35241,2022-08-16 00:42:25
2022-08-16-55945785,35639,2022-08-16 00:42:40
2022-08-16-55945785,36044,2022-08-16 00:42:55
2022-08-16-55945785,36449,2022-08-16 00:43:10
2022-08-16-55945785,36834,2022-08-16 00:43:25
2022-08-16-55945785,37219,2022-08-16 00:43:41
2022-08-16-55945785,37629,2022-08-16 00:43:55
2022-08-16-55945785,38029,2022-08-16 00:44:10
2022-08-16-55945785,38424,2022-08-16 00:44:26
2022-08-16-55945785,38819,2022-08-16 00:44:41
2022-08-16-55945785,39234,2022-08-16 00:44:55
2022-08-16-55945785,39504,2022-08-16 00:45:06
2022-08-16-55945785,40054,2022-08-16 00:45:26
2022-08-16-55945785,40469,2022-08-16 00:45:40
2022-08-16-55945785,40874,2022-08-16 00:45:55
2022-08-16-55945785,41249,2022-08-16 00:46:10
2022-08-16-55945785,41634,2022-08-16 00:46:25
2022-08-16-55945785,42034,2022-08-16 00:46:40
2022-08-16-55945785,42409,2022-08-16 00:46:55
2022-08-16-55945785,42759,2022-08-16 00:47:10
2022-08-16-55945785,43114,2022-08-16 00:47:26
2022-08-16-55945785,43449,2022-08-16 00:47:40
2022-08-16-55945785,43829,2022-08-16 00:47:55
2022-08-16-55945785,44239,2022-08-16 00:48:10
2022-08-16-55945785,44654,2022-08-16 00:48:26
2022-08-16-55945785,45069,2022-08-16 00:48:41
2022-08-16-55945785,45454,2022-08-16 00:48:56
2022-08-16-55945785,45799,2022-08-16 00:49:10
2022-08-16-55945785,46154,2022-08-16 00:49:25
2022-08-16-55945785,46529,2022-08-16 00:49:40
2022-08-16-55945785,46944,2022-08-16 00:49:56
2022-08-16-55945785,47352,2022-08-16 00:50:11
2022-08-16-55945785,47759,2022-08-16 00:50:25
2022-08-16-55945785,48064,2022-08-16 00:50:36
2022-08-16-55945785,48474,2022-08-16 00:50:51
2022-08-16-55945785,48854,2022-08-16 00:51:06
2022-08-16-55945785,49334,2022-08-16 00:51:26
2022-08-16-55945785,49574,2022-08-16 00:51:37
2022-08-16-55945785,49939,2022-08-16 00:51:51
2022-08-16-55945785,50399,2022-08-16 00:52:11
2022-08-16-55945785,50764,2022-08-16 00:52:27
2022-08-16-55945785,51004,2022-08-16 00:52:36
2022-08-16-55945785,51484,2022-08-16 00:52:56
2022-08-16-55945785,51854,2022-08-16 00:53:11
2022-08-16-55945785,52229,2022-08-16 00:53:27
2022-08-16-55945785,52484,2022-08-16 00:53:36
2022-08-16-55945785,52849,2022-08-16 00:53:51
2022-08-16-55945785,53319,2022-08-16 00:54:11
2022-08-16-55945785,53590,2022-08-16 00:54:22
2022-08-16-55945785,53944,2022-08-16 00:54:36
2022-08-16-55945785,54344,2022-08-16 00:54:51
2022-08-16-55945785,54759,2022-08-16 00:55:06
2022-08-16-55945785,55309,2022-08-16 00:55:27
2022-08-16-55945785,55589,2022-08-16 00:55:37
2022-08-16-55945785,56139,2022-08-16 00:55:56
2022-08-16-55945785,56389,2022-08-16 00:56:06
2022-08-16-55945785,56739,2022-08-16 00:56:26
2022-08-16-55945785,56934,2022-08-16 00:56:37
2022-08-16-55945785,57264,2022-08-16 00:56:52
2022-08-16-55945785,57584,2022-08-16 00:57:07
2022-08-16-55945785,57994,2022-08-16 00:57:26
2022-08-16-55945785,58209,2022-08-16 00:57:36
2022-08-16-55945785,58434,2022-08-16 00:57:46
2022-08-16-55945785,58979,2022-08-16 00:58:11
2022-08-16-55945785,59309,2022-08-16 00:58:26
2022-08-16-55945785,59414,2022-08-16 00:58:31
2022-08-16-55945785,59944,2022-08-16 00:58:57
2022-08-16-55945785,60249,2022-08-16 00:59:11
2022-08-16-55945785,60539,2022-08-16 00:59:26
2022-08-16-55945785,60724,2022-08-16 00:59:38
2022-08-16-55945785,61034,2022-08-16 00:59:52
2022-08-16-55945785,61344,2022-08-16 01:00:07
2022-08-16-55945785,65321,2022-08-16 01:00:24
2022-08-16-55945785,65321,2022-08-16 01:00:28
2022-08-16-55945785,65321,2022-08-16 01:00:52
2022-08-16-55945785,65506,2022-08-16 01:01:07
2022-08-16-55945785,65776,2022-08-16 01:01:22
2022-08-16-55945785,66046,2022-08-16 01:01:37
2022-08-16-55945785,66226,2022-08-16 01:01:47
2022-08-16-55945785,66645,2022-08-16 01:02:08
2022-08-16-55945785,66645,2022-08-16 01:02:26
2022-08-16-55945785,66765,2022-08-16 01:03:08
2022-08-16-55945785,66915,2022-08-16 01:03:25
2022-08-16-55945785,66921,2022-08-16 01:03:34
2022-08-16-55945785,66935,2022-08-16 01:04:04
2022-08-16-55945785,67217,2022-08-16 01:04:24
2022-08-16-55945785,67217,2022-08-16 01:04:38
2022-08-16-55945785,67496,2022-08-16 01:05:24
2022-08-16-55945785,67496,2022-08-16 01:05:29
2022-08-16-55945785,67496,2022-08-16 01:05:55
2022-08-16-55945785,67541,2022-08-16 01:06:03
2022-08-16-55945785,67571,2022-08-16 01:06:52
2022-08-16-55945785,67691,2022-08-16 01:07:11
2022-08-16-55945785,67846,2022-08-16 01:07:26
2022-08-16-55945785,68014,2022-08-16 01:07:30
2022-08-16-55945785,68014,2022-08-16 01:08:09
2022-08-16-55945785,68014,2022-08-16 01:08:17
2022-08-16-55945785,68014,2022-08-16 01:09:03
2022-08-16-55945785,68074,2022-08-16 01:09:22
2022-08-16-55945785,68342,2022-08-16 01:09:53
2022-08-16-55945785,68342,2022-08-16 01:10:07
2022-08-16-55945785,68482,2022-08-16 01:10:25
2022-08-16-55945785,68677,2022-08-16 01:10:39
2022-08-16-55945785,68841,2022-08-16 01:10:54
2022-08-16-55945785,68841,2022-08-16 01:11:17
2022-08-16-55945785,68841,2022-08-16 01:11:34
2022-08-16-55945785,68854,2022-08-16 01:11:53
2022-08-16-55945785,68936,2022-08-16 01:12:07
2022-08-16-55945785,69091,2022-08-16 01:12:24
2022-08-16-55945785,69265,2022-08-16 01:12:34
2022-08-16-55945785,69265,2022-08-16 01:13:07
2022-08-16-55945785,69265,2022-08-16 01:13:39
2022-08-16-55945785,69265,2022-08-16 01:13:45
2022-08-16-55945785,69320,2022-08-16 01:14:05
2022-08-16-55945785,69475,2022-08-16 01:14:27
2022-08-16-55945785,69679,2022-08-16 01:14:39
2022-08-16-55945785,69679,2022-08-16 01:14:46
2022-08-16-55945785,69709,2022-08-16 01:15:06
2022-08-16-55945785,69749,2022-08-16 01:16:05
2022-08-16-55945785,69794,2022-08-16 01:16:19
2022-08-16-55945785,69949,2022-08-16 01:16:40
2022-08-16-55945785,69974,2022-08-16 01:17:38
2022-08-16-55945785,70174,2022-08-16 01:17:52
2022-08-16-55945785,70399,2022-08-16 01:18:05
2022-08-16-55945785,70399,2022-08-16 01:18:25
2022-08-16-55945785,70564,2022-08-16 01:18:39
2022-08-16-55945785,70609,2022-08-16 01:18:45
2022-08-16-55945785,70624,2022-08-16 01:19:27
2022-08-16-55945786,180,2022-08-16 00:30:51
2022-08-16-55945786,485,2022-08-16 00:31:07
2022-08-16-55945786,565,2022-08-16 00:31:18
2022-08-16-55945786,750,2022-08-16 00:32:09
2022-08-16-55945786,1025,2022-08-16 00:32:24
2022-08-16-55945786,1080,2022-08-16 00:32:29
2022-08-16-55945786,1185,2022-08-16 00:33:07
2022-08-16-55945786,1435,2022-08-16 00:33:27
2022-08-16-55945786,1670,2022-08-16 00:33:42
2022-08-16-55945786,1850,2022-08-16 00:33:52
2022-08-16-55945786,2244,2022-08-16 00:34:07
2022-08-16-55945786,2434,2022-08-16 00:34:41
2022-08-16-55945786,2635,2022-08-16 00:34:52
2022-08-16-55945786,2700,2022-08-16 00:35:10
2022-08-16-55945786,2916,2022-08-16 00:35:18
2022-08-16-55945786,2916,2022-08-16 00:35:40
2022-08-16-55945786,3217,2022-08-16 00:35:51
2022-08-16-55945786,3217,2022-08-16 00:36:05
2022-08-16-55945786,3332,2022-08-16 00:36:39
2022-08-16-55945786,3437,2022-08-16 00:36:52
2022-08-16-55945786,3612,2022-08-16 00:37:09
2022-08-16-55945786,3792,2022-08-16 00:37:24
2022-08-16-55945786,3928,2022-08-16 00:37:31
2022-08-16-55945786,4124,2022-08-16 00:37:55
2022-08-16-55945786,4124,2022-08-16 00:38:26
2022-08-16-55945786,4299,2022-08-16 00:38:41
2022-08-16-55945786,4409,2022-08-16 00:38:55
2022-08-16-55945786,4464,2022-08-16 00:39:00
2022-08-16-55945786,4788,2022-08-16 00:39:27
2022-08-16-55945786,4873,2022-08-16 00:39:37
2022-08-16-55945786,5170,2022-08-16 00:39:49
2022-08-16-55945786,5170,2022-08-16 00:40:05
2022-08-16-55945786,5355,2022-08-16 00:40:25
2022-08-16-55945786,5565,2022-08-16 00:40:40
2022-08-16-55945786,5620,2022-08-16 00:40:45
2022-08-16-55945786,5640,2022-08-16 00:41:08
2022-08-16-55945786,5720,2022-08-16 00:41:26
2022-08-16-55945786,5950,2022-08-16 00:41:41
2022-08-16-55945786,6145,2022-08-16 00:41:56
2022-08-16-55945786,6180,2022-08-16 00:42:55
2022-08-16-55945786,6225,2022-08-16 00:43:11
2022-08-16-55945786,6284,2022-08-16 00:43:26
2022-08-16-55945786,6559,2022-08-16 00:43:41
2022-08-16-55945786,6754,2022-08-16 00:43:56
2022-08-16-55945786,6774,2022-08-16 00:44:23
2022-08-16-55945786,6804,2022-08-16 00:44:35
2022-08-16-55945786,6979,2022-08-16 00:44:52
2022-08-16-55945786,7079,2022-08-16 00:45:01
2022-08-16-55945786,7099,2022-08-16 00:46:00
2022-08-16-55945786,7209,2022-08-16 00:46:26
2022-08-16-55945786,7319,2022-08-16 00:46:37
2022-08-16-55945786,7539,2022-08-16 00:46:57
2022-08-16-55945786,7724,2022-08-16 00:47:09
2022-08-16-55945786,7724,2022-08-16 00:47:15
2022-08-16-55945786,7724,2022-08-16 00:48:14
2022-08-16-55945786,7724,2022-08-16 00:49:13
2022-08-16-55945786,7774,2022-08-16 00:49:41
2022-08-16-55945786,7994,2022-08-16 00:49:56
2022-08-16-55945786,8194,2022-08-16 00:50:11
2022-08-16-55945786,8424,2022-08-16 00:50:26
2022-08-16-55945786,8699,2022-08-16 00:50:41
2022-08-16-55945786,8949,2022-08-16 00:50:55
2022-08-16-55945786,9109,2022-08-16 00:51:06
2022-08-16-55945786,9484,2022-08-16 00:51:25
2022-08-16-55945786,9679,2022-08-16 00:51:36
2022-08-16-55945786,9994,2022-08-16 00:51:51
2022-08-16-55945786,10399,2022-08-16 00:52:11
2022-08-16-55945786,10729,2022-08-16 00:52:26
2022-08-16-55945786,11094,2022-08-16 00:52:40
2022-08-16-55945786,11454,2022-08-16 00:52:56
2022-08-16-55945786,11784,2022-08-16 00:53:10
2022-08-16-55945786,12084,2022-08-16 00:53:26
2022-08-16-55945786,12369,2022-08-16 00:53:41
2022-08-16-55945786,12614,2022-08-16 00:53:56
2022-08-16-55945786,12854,2022-08-16 00:54:11
2022-08-16-55945786,13094,2022-08-16 00:54:26
2022-08-16-55945786,13169,2022-08-16 00:54:31
2022-08-16-55945786,13849,2022-08-16 00:55:08
2022-08-16-55945786,14189,2022-08-16 00:55:22
2022-08-16-55945786,14584,2022-08-16 00:55:37
2022-08-16-55945786,15104,2022-08-16 00:55:57
2022-08-16-55945786,15384,2022-08-16 00:56:07
2022-08-16-55945786,15904,2022-08-16 00:56:27
2022-08-16-55945786,16124,2022-08-16 00:56:37
2022-08-16-55945786,16414,2022-08-16 00:56:52
2022-08-16-55945786,16669,2022-08-16 00:57:07
2022-08-16-55945786,16984,2022-08-16 00:57:27
2022-08-16-55945786,17149,2022-08-16 00:57:37
2022-08-16-55945786,17434,2022-08-16 00:57:51
2022-08-16-55945786,17804,2022-08-16 00:58:06
2022-08-16-55945786,18334,2022-08-16 00:58:27
2022-08-16-55945786,18594,2022-08-16 00:58:36
2022-08-16-55945786,18984,2022-08-16 00:58:52
2022-08-16-55945786,19479,2022-08-16 00:59:11
2022-08-16-55945786,19814,2022-08-16 00:59:27
2022-08-16-55945786,20034,2022-08-16 00:59:37
2022-08-16-55945786,20359,2022-08-16 00:59:52
2022-08-16-55945786,20719,2022-08-16 01:00:07
2022-08-16-55945786,21199,2022-08-16 01:00:27
2022-08-16-55945786,21439,2022-08-16 01:00:37
2022-08-16-55945786,21789,2022-08-16 01:00:52
2022-08-16-55945786,22164,2022-08-16 01:01:07
2022-08-16-55945786,22624,2022-08-16 01:01:26
2022-08-16-55945786,22839,2022-08-16 01:01:37
2022-08-16-55945786,23344,2022-08-16 01:01:57
2022-08-16-55945786,23599,2022-08-16 01:02:06
2022-08-16-55945786,24114,2022-08-16 01:02:27
2022-08-16-55945786,24364,2022-08-16 01:02:37
2022-08-16-55945786,24759,2022-08-16 01:02:52
2022-08-16-55945786,25159,2022-08-16 01:03:06
2022-08-16-55945786,25674,2022-08-16 01:03:27
2022-08-16-55945786,25939,2022-08-16 01:03:36
2022-08-16-55945786,26344,2022-08-16 01:03:52
2022-08-16-55945786,26759,2022-08-16 01:04:06
2022-08-16-55945786,27289,2022-08-16 01:04:27
2022-08-16-55945786,27554,2022-08-16 01:04:36
2022-08-16-55945786,28079,2022-08-16 01:04:57
2022-08-16-55945786,28339,2022-08-16 01:05:07
2022-08-16-55945786,28834,2022-08-16 01:05:27
2022-08-16-55945786,29064,2022-08-16 01:05:37
2022-08-16-55945786,29414,2022-08-16 01:05:52
2022-08-16-55945786,29784,2022-08-16 01:06:07
2022-08-16-55945786,30329,2022-08-16 01:06:27
2022-08-16-55945786,30599,2022-08-16 01:06:37
2022-08-16-55945786,31029,2022-08-16 01:06:51
2022-08-16-55945786,31439,2022-08-16 01:07:07
2022-08-16-55945786,31999,2022-08-16 01:07:26
2022-08-16-55945786,32279,2022-08-16 01:07:36
2022-08-16-55945786,32829,2022-08-16 01:07:56
2022-08-16-55945786,33244,2022-08-16 01:08:11
2022-08-16-55945786,33654,2022-08-16 01:08:26
2022-08-16-55945786,33934,2022-08-16 01:08:36
2022-08-16-55945786,34349,2022-08-16 01:08:51
2022-08-16-55945786,34769,2022-08-16 01:09:06
2022-08-16-55945786,35324,2022-08-16 01:09:26
2022-08-16-55945786,35609,2022-08-16 01:09:37
2022-08-16-55945786,36029,2022-08-16 01:09:52
2022-08-16-55945786,36449,2022-08-16 01:10:06
2022-08-16-55945786,36979,2022-08-16 01:10:27
2022-08-16-55945786,37249,2022-08-16 01:10:37
2022-08-16-55945786,37799,2022-08-16 01:10:57
2022-08-16-55945786,38054,2022-08-16 01:11:07
2022-08-16-55945786,38604,2022-08-16 01:11:27
2022-08-16-55945786,38879,2022-08-16 01:11:37
2022-08-16-55945786,39294,2022-08-16 01:11:51
2022-08-16-55945786,39709,2022-08-16 01:12:06
2022-08-16-55945786,40269,2022-08-16 01:12:26
2022-08-16-55945786,40539,2022-08-16 01:12:36
2022-08-16-55945786,40944,2022-08-16 01:12:51
2022-08-16-55945786,41344,2022-08-16 01:13:07
2022-08-16-55945786,41879,2022-08-16 01:13:27
2022-08-16-55945786,42149,2022-08-16 01:13:37
2022-08-16-55945786,42684,2022-08-16 01:13:56
2022-08-16-55945786,42964,2022-08-16 01:14:07
2022-08-16-55945786,43519,2022-08-16 01:14:27
2022-08-16-55945786,43789,2022-08-16 01:14:36
2022-08-16-55945786,44179,2022-08-16 01:14:52
2022-08-16-55945786,44569,2022-08-16 01:15:07
2022-08-16-55945786,45069,2022-08-16 01:15:26
2022-08-16-55945786,45319,2022-08-16 01:15:37
2022-08-16-55945786,45729,2022-08-16 01:15:52
2022-08-16-55945786,46129,2022-08-16 01:16:07
2022-08-16-55945786,46679,2022-08-16 01:16:26
2022-08-16-55945786,46959,2022-08-16 01:16:36
2022-08-16-55945786,47509,2022-08-16 01:16:57
2022-08-16-55945786,47779,2022-08-16 01:17:07
2022-08-16-55945786,48329,2022-08-16 01:17:26
2022-08-16-55945786,48594,2022-08-16 01:17:37
2022-08-16-55945786,48979,2022-08-16 01:17:51
2022-08-16-55945786,49359,2022-08-16 01:18:07
2022-08-16-55945786,49894,2022-08-16 01:18:27
2022-08-16-55945786,50174,2022-08-16 01:18:37
2022-08-16-55945786,50579,2022-08-16 01:18:51
2022-08-16-55945786,50964,2022-08-16 01:19:06
2022-08-16-55945786,51464,2022-08-16 01:19:27
2022-08-16-55945786,51729,2022-08-16 01:19:37
2022-08-16-55945786,52269,2022-08-16 01:19:57
2022-08-16-55945786,52529,2022-08-16 01:20:06
2022-08-16-55945786,53034,2022-08-16 01:20:26
2022-08-16-55945786,53279,2022-08-16 01:20:36
2022-08-16-55945786,53649,2022-08-16 01:20:51
2022-08-16-55945786,54129,2022-08-16 01:21:11
2022-08-16-55945786,54499,2022-08-16 01:21:27
2022-08-16-55945786,54749,2022-08-16 01:21:37
2022-08-16-55945786,55139,2022-08-16 01:21:52
2022-08-16-55945786,55534,2022-08-16 01:22:06
2022-08-16-55945786,56054,2022-08-16 01:22:26
2022-08-16-55945786,56319,2022-08-16 01:22:36
2022-08-16-55945786,56869,2022-08-16 01:22:56
2022-08-16-55945786,57149,2022-08-16 01:23:06
2022-08-16-55945786,57704,2022-08-16 01:23:27
2022-08-16-55945786,57979,2022-08-16 01:23:37
2022-08-16-55945786,58389,2022-08-16 01:23:51
2022-08-16-55945786,58759,2022-08-16 01:24:07
2022-08-16-55945786,59089,2022-08-16 01:24:27
2022-08-16-55945786,59244,2022-08-16 01:24:37
2022-08-16-55945786,59564,2022-08-16 01:24:51
2022-08-16-55945786,59934,2022-08-16 01:25:06
2022-08-16-55945786,60434,2022-08-16 01:25:26
2022-08-16-55945786,60829,2022-08-16 01:25:41
2022-08-16-55945786,61214,2022-08-16 01:25:56
2022-08-16-55945786,61469,2022-08-16 01:26:06
2022-08-16-55945786,61989,2022-08-16 01:26:26
2022-08-16-55945786,62244,2022-08-16 01:26:37
2022-08-16-55945786,62619,2022-08-16 01:26:51
2022-08-16-55945786,62969,2022-08-16 01:27:07
2022-08-16-55945786,63419,2022-08-16 01:27:26
